symbol,filter_cfg,exit_profile,setup,signal_ts,fill_ts,entry,stop,risk,use_8_80,use_9,use_20_200,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-18 04:00:00+00:00,2020-09-18 08:00:00+00:00,10991.53258,10875.46742,116.06515999999829,False,False,False,False,False,False,stop,-1.0,2020-09-18 12:00:00+00:00,False,stop,-1.0,2020-09-18 12:00:00+00:00,False,stop,-1.0,2020-09-18 12:00:00+00:00,False,stop,-1.0,2020-09-18 12:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-19 08:00:00+00:00,2020-09-19 12:00:00+00:00,11165.03258,10885.46742,279.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-09-20 12:00:00+00:00,False,stop,-1.0,2020-09-20 12:00:00+00:00,False,stop,-1.0,2020-09-20 12:00:00+00:00,False,stop,-1.0,2020-09-20 12:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-20 16:00:00+00:00,2020-09-20 20:00:00+00:00,10920.03258,10759.46742,160.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-09-21 08:00:00+00:00,False,stop,-1.0,2020-09-21 08:00:00+00:00,False,stop,-1.0,2020-09-21 08:00:00+00:00,False,stop,-1.0,2020-09-21 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-27 12:00:00+00:00,2020-09-27 16:00:00+00:00,10781.53258,10589.96742,191.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-10-01 16:00:00+00:00,False,stop,-1.0,2020-10-01 16:00:00+00:00,False,stop,-1.0,2020-10-01 16:00:00+00:00,False,stop,-1.0,2020-10-01 16:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-29 16:00:00+00:00,2020-09-29 20:00:00+00:00,10777.03258,10633.46742,143.5651599999983,False,False,False,False,False,True,target,1.0,2020-10-01 08:00:00+00:00,False,stop,-1.0,2020-10-01 16:00:00+00:00,False,stop,-1.0,2020-10-01 16:00:00+00:00,False,stop,-1.0,2020-10-01 16:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-04 00:00:00+00:00,2020-10-04 04:00:00+00:00,10567.53258,10505.96742,61.565159999998286,False,False,False,False,False,True,target,1.0,2020-10-04 04:00:00+00:00,True,target,1.5,2020-10-04 16:00:00+00:00,True,target,2.0,2020-10-04 16:00:00+00:00,True,target,3.0,2020-10-05 12:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-08 08:00:00+00:00,2020-10-08 12:00:00+00:00,10636.53258,10520.96742,115.56515999999829,False,False,False,False,False,True,target,1.0,2020-10-08 12:00:00+00:00,True,target,1.5,2020-10-08 12:00:00+00:00,True,target,2.0,2020-10-08 12:00:00+00:00,True,target,3.0,2020-10-09 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-09 04:00:00+00:00,2020-10-09 08:00:00+00:00,10908.53258,10819.96742,88.56515999999829,False,False,False,False,False,True,target,1.0,2020-10-09 08:00:00+00:00,True,target,1.5,2020-10-09 08:00:00+00:00,True,target,2.0,2020-10-09 08:00:00+00:00,True,target,3.0,2020-10-10 00:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-11 20:00:00+00:00,2020-10-12 00:00:00+00:00,11401.03258,11270.46742,130.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-10-12 08:00:00+00:00,False,stop,-1.0,2020-10-12 08:00:00+00:00,False,stop,-1.0,2020-10-12 08:00:00+00:00,False,stop,-1.0,2020-10-12 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-14 04:00:00+00:00,2020-10-14 08:00:00+00:00,11437.53258,11358.46742,79.06515999999829,False,False,False,False,False,False,stop,-1.0,2020-10-14 12:00:00+00:00,False,stop,-1.0,2020-10-14 12:00:00+00:00,False,stop,-1.0,2020-10-14 12:00:00+00:00,False,stop,-1.0,2020-10-14 12:00:00+00:00
