symbol,filter_cfg,exit_profile,setup,signal_ts,fill_ts,entry,stop,risk,use_8_80,use_9,use_20_200,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-09 16:00:00+00:00,2020-11-09 20:00:00+00:00,447.831578,433.668422,14.163155999999958,False,False,False,False,False,True,target,1.0,2020-11-11 00:00:00+00:00,True,target,1.5,2020-11-11 16:00:00+00:00,True,target,2.0,2020-11-13 20:00:00+00:00,False,timeout_loss,-1.0,2020-11-18 00:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-14 16:00:00+00:00,2020-11-14 20:00:00+00:00,462.03157799999997,451.96842200000003,10.063155999999935,False,False,False,False,False,False,stop,-1.0,2020-11-15 16:00:00+00:00,False,stop,-1.0,2020-11-15 16:00:00+00:00,False,stop,-1.0,2020-11-15 16:00:00+00:00,False,stop,-1.0,2020-11-15 16:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-15 20:00:00+00:00,2020-11-16 00:00:00+00:00,451.28157799999997,439.96842200000003,11.313155999999935,False,False,False,False,False,True,target,1.0,2020-11-16 16:00:00+00:00,True,target,1.5,2020-11-17 00:00:00+00:00,True,target,2.0,2020-11-17 12:00:00+00:00,True,target,3.0,2020-11-18 00:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-19 08:00:00+00:00,2020-11-19 12:00:00+00:00,474.03157799999997,464.668422,9.363155999999947,False,False,False,False,False,True,target,1.0,2020-11-20 00:00:00+00:00,True,target,1.5,2020-11-20 04:00:00+00:00,True,target,2.0,2020-11-20 04:00:00+00:00,True,target,3.0,2020-11-20 08:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-21 04:00:00+00:00,2020-11-21 08:00:00+00:00,512.981578,502.21842200000003,10.76315599999998,False,False,False,False,False,True,target,1.0,2020-11-21 12:00:00+00:00,True,target,1.5,2020-11-21 12:00:00+00:00,True,target,2.0,2020-11-21 12:00:00+00:00,True,target,3.0,2020-11-21 16:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-25 04:00:00+00:00,2020-11-25 08:00:00+00:00,597.331578,580.668422,16.663156000000072,False,False,False,False,False,False,stop,-1.0,2020-11-25 20:00:00+00:00,False,stop,-1.0,2020-11-25 20:00:00+00:00,False,stop,-1.0,2020-11-25 20:00:00+00:00,False,stop,-1.0,2020-11-25 20:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-27 16:00:00+00:00,2020-11-27 20:00:00+00:00,509.23157799999996,493.668422,15.563155999999935,False,False,False,False,False,True,target,1.0,2020-11-28 12:00:00+00:00,True,target,1.5,2020-11-28 12:00:00+00:00,True,target,2.0,2020-11-28 16:00:00+00:00,True,target,3.0,2020-11-29 08:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-28 08:00:00+00:00,2020-11-28 12:00:00+00:00,520.131578,506.51842200000004,13.613155999999947,False,False,False,False,False,True,target,1.0,2020-11-28 16:00:00+00:00,True,target,1.5,2020-11-28 16:00:00+00:00,True,target,2.0,2020-11-28 20:00:00+00:00,True,target,3.0,2020-11-29 20:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-30 08:00:00+00:00,2020-11-30 12:00:00+00:00,592.1815780000001,570.118422,22.06315600000005,False,False,False,False,False,True,target,1.0,2020-11-30 16:00:00+00:00,True,target,1.5,2020-12-01 08:00:00+00:00,False,stop,-1.0,2020-12-01 12:00:00+00:00,False,stop,-1.0,2020-12-01 12:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-02 16:00:00+00:00,2020-12-02 20:00:00+00:00,598.981578,583.368422,15.613156000000004,False,False,False,False,False,True,target,1.0,2020-12-03 08:00:00+00:00,True,target,1.5,2020-12-03 16:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-03 04:00:00+00:00,2020-12-03 08:00:00+00:00,599.7815780000001,585.668422,14.113156000000117,False,False,False,False,False,True,target,1.0,2020-12-03 08:00:00+00:00,True,target,1.5,2020-12-03 16:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-04 04:00:00+00:00,2020-12-04 08:00:00+00:00,608.831578,599.918422,8.913156000000072,False,False,False,False,False,False,stop,-1.0,2020-12-04 08:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-05 00:00:00+00:00,2020-12-05 04:00:00+00:00,578.831578,560.768422,18.06315600000005,False,False,False,False,False,True,target,1.0,2020-12-05 08:00:00+00:00,True,target,1.5,2020-12-06 00:00:00+00:00,False,stop,-1.0,2020-12-08 20:00:00+00:00,False,stop,-1.0,2020-12-08 20:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-06 12:00:00+00:00,2020-12-06 16:00:00+00:00,597.231578,582.9684219999999,14.263156000000095,False,False,False,False,False,False,stop,-1.0,2020-12-08 08:00:00+00:00,False,stop,-1.0,2020-12-08 08:00:00+00:00,False,stop,-1.0,2020-12-08 08:00:00+00:00,False,stop,-1.0,2020-12-08 08:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-09 08:00:00+00:00,2020-12-09 12:00:00+00:00,566.1815780000001,530.268422,35.91315600000007,False,False,False,False,False,True,target,1.0,2020-12-16 12:00:00+00:00,True,target,1.5,2020-12-16 12:00:00+00:00,True,target,2.0,2020-12-16 20:00:00+00:00,True,target,3.0,2020-12-17 16:00:00+00:00
