timeframe,setup,slope_strength,bars_since_new_high,pullback_from_new_high_pct,dist_to_sma80_pct,atr_pct,clv,lower_wick_pct,pos_in_range_n,ret_5_pct,vol_z,rr_1.0,rr_1.5,rr_2.0
1h,8.2,160.72500000000582,3,0.8648916127470563,2.4576829245174543,0.45944760406582874,0.4244057052297986,42.44057052297986,0.6836186968616546,1.158178783808439,0.15549548168549265,win,win,win
1h,8.3,160.72500000000582,3,0.8648916127470563,2.4576829245174543,0.45944760406582874,0.4244057052297986,42.44057052297986,0.6836186968616546,1.158178783808439,0.15549548168549265,win,win,win
1h,8.2,35.11250000000291,11,0.5640271495635975,2.3143040709543636,0.526941102590868,0.2657239341494162,26.57239341494162,0.7936762919719448,0.3735450124442874,-0.0177145197293425,loss,loss,loss
1h,PFR,116.23750000000291,0,0.28861369329429937,2.7967112511367684,0.5587663022585186,0.7889435464980086,26.14195361911454,0.9049109969745999,0.7879837071606,2.6217302385689423,loss,loss,loss
1h,8.3,157.53749999999127,0,0.6356916578669483,3.174359300062784,0.6298221003634535,0.1638888888888889,16.38888888888889,0.7681226407826821,0.21160967121161,2.1300333492681447,loss,loss,loss
1h,DL,167.55000000001746,1,0.6873284054910181,3.0538289239939145,0.6511720245822982,0.6697184710460282,66.97184710460282,0.7492874200754969,0.42991462574684114,0.24098863405468607,loss,loss,loss
1h,8.3,167.55000000001746,1,0.6873284054910181,3.0538289239939145,0.6511720245822982,0.6697184710460282,66.97184710460282,0.7492874200754969,0.42991462574684114,0.24098863405468607,loss,loss,loss
1h,DL,21.25,1,0.3349817257758211,0.18377475657899478,0.19782554675876535,0.40071237756010947,40.071237756010945,0.6098402555910506,0.15933487338666286,2.203059479727292,loss,loss,loss
1h,8.3,87.66249999999127,29,0.37013408304498585,1.2757195596088993,0.46515006498813166,0.7240406320541634,7.674943566590726,0.9364219724206991,0.8282921576523661,-0.36604360626393706,win,loss,loss
1h,PFR,74.625,3,0.6210355557426298,1.1241327605755838,0.4325372389141228,0.8159028593811224,36.8585977281648,0.675684815691582,0.18279089048540698,-0.7511399523091933,win,win,loss
1h,PFR,33.39999999999418,0,0.5047209930773154,1.4479288255631937,0.5232884742202565,0.5947441217150746,25.492738589212312,0.7662428322114172,0.19102755914048863,2.8881156792867366,win,win,win
1h,8.3,119.06249999998545,1,0.5511861440447352,2.188666856261311,0.6192078131814482,0.34985059760955667,34.985059760955664,0.8088099204145844,1.2100833765040564,0.28002835022172823,win,win,win
1h,8.2,251.83749999997963,0,0.46182947134656993,2.9272432432269855,0.6488866094463128,0.050902762671325076,5.0902762671325075,0.8717782937079374,0.7437198419568469,-0.41576565446360797,win,win,win
1h,8.3,231.84999999999127,2,1.5970411840225591,3.9914623276408725,0.8514577682109251,0.14940402794902635,14.940402794902635,0.7080112637726073,1.0810345907708907,-0.8232886577395061,loss,loss,loss
1h,8.3,250.125,3,1.6021062337323981,3.919715615553928,0.8634999673590323,0.2389167940598287,23.89167940598287,0.6909594831711606,0.8834448413964413,-0.8125362018619688,loss,loss,loss
1h,DL,214.3125,1,0.9945107508453853,4.432504978046625,0.685153867674317,0.6594325760144638,65.94325760144638,0.7039203143562089,1.8930846286119296,0.5897832545889401,loss,loss,loss
1h,8.3,214.3125,1,0.9945107508453853,4.432504978046625,0.685153867674317,0.6594325760144638,65.94325760144638,0.7039203143562089,1.8930846286119296,0.5897832545889401,loss,loss,loss
1h,PFR,28.38749999999709,16,1.0002992522778351,3.2010982523589533,0.49919744337337024,0.9349593495934959,15.772357723575462,0.5502800991826646,0.34805078104376275,-0.24939979320941724,loss,loss,loss
2h,DL,25.349999999998545,18,1.7170546718634783,5.048235774178555,1.395702546827949,0.28859979459089247,28.859979459089246,0.5893861785204472,-0.12880850350208695,-1.1487382878855694,win,win,loss
2h,8.3,75.01250000000073,19,1.3617051160504205,5.270051209687261,1.3296995907208362,0.797345132743366,34.95575221238938,0.6743639264421876,0.26662859386432647,-1.4428905292873868,win,win,win
2h,DL,7.575000000000728,23,1.3722391937919143,4.577630922858073,1.192849666407958,0.380867232901209,38.0867232901209,0.6841970241149318,0.35083958556627604,-0.9921022449771785,win,win,win
2h,8.2,7.575000000000728,23,1.3722391937919143,4.577630922858073,1.192849666407958,0.380867232901209,38.0867232901209,0.6841970241149318,0.35083958556627604,-0.9921022449771785,win,win,win
2h,8.3,127.65000000000146,12,1.7740578239655345,2.974502828781119,2.1582936717786003,0.8885135135135118,78.06991774383046,0.7760143406785593,2.730423633973289,0.3804947086728338,loss,loss,loss
2h,8.3,79.72499999999854,16,2.306656093194303,2.047362467321428,1.4918593628467722,0.4759036144578336,47.59036144578336,0.7087705491430577,-0.28418329115355023,-0.8646092137157264,loss,loss,loss
2h,DL,116.5625,4,1.4112086899459646,2.2353913519574418,1.2446494765426652,0.3933858267716581,39.33858267716581,0.8017262517777457,0.5951320972440888,0.02761534268729959,loss,loss,loss
2h,8.2,116.5625,4,1.4112086899459646,2.2353913519574418,1.2446494765426652,0.3933858267716581,39.33858267716581,0.8017262517777457,0.5951320972440888,0.02761534268729959,loss,loss,loss
2h,PFR,19.212500000001455,20,2.514915067216327,2.5151767812926433,1.2820384059135457,0.739984882842027,28.042328042328474,0.7522433097752719,2.312533716957388,-0.28175652013852254,win,loss,loss
2h,8.3,19.212500000001455,20,2.514915067216327,2.5151767812926433,1.2820384059135457,0.739984882842027,28.042328042328474,0.7522433097752719,2.312533716957388,-0.28175652013852254,win,loss,loss
2h,DL,35.57500000000073,3,1.0444444444444418,0.9415275361163896,0.9579216258701971,0.41594022415940146,41.594022415940145,0.8159118727050189,1.2149688710840323,-1.015941571213984,loss,loss,loss
2h,8.3,35.57500000000073,3,1.0444444444444418,0.9415275361163896,0.9579216258701971,0.41594022415940146,41.594022415940145,0.8159118727050189,1.2149688710840323,-1.015941571213984,loss,loss,loss
2h,8.3,43.799999999995634,2,0.9200099536314984,0.7683282939158752,0.5925050760882639,0.12903225806450633,12.903225806450633,0.6566832330630389,1.3537834950272831,-0.7573933748937323,loss,loss,loss
2h,PFR,46.91250000000218,3,0.9133508339671128,0.7740816235236022,0.582005529001996,0.7146226415094413,69.9685534591191,0.6591681925189654,0.5005172248310652,0.14056837355804172,loss,loss,loss
2h,8.3,46.91250000000218,3,0.9133508339671128,0.7740816235236022,0.582005529001996,0.7146226415094413,69.9685534591191,0.6591681925189654,0.5005172248310652,0.14056837355804172,loss,loss,loss
2h,8.3,110.04999999999927,4,1.430385186983495,6.19951365031864,1.2092454679148779,0.3330769230769175,32.30769230769231,0.8186129716686775,-0.48589030206677153,-0.8001781553803298,loss,loss,loss
2h,DL,69.53749999999854,6,0.9904433209869586,6.483399611864179,1.299490948887557,0.7132265717675031,71.32265717675031,0.8700555244695055,1.0334541875483438,0.26976462620046854,loss,loss,loss
2h,8.3,0.25,7,0.9425451014228372,6.458202180676076,1.319065282601084,0.7405223251895573,67.90227464195544,0.8763396892351399,0.3279581861619585,-0.3231415709574265,win,loss,loss
2h,PFR,37.97500000000582,1,1.2776051038769836,6.24031349773861,1.2000435561720746,0.8172075022328038,65.19797558797232,0.8377648525135023,0.4300173404825358,-0.06690986479895535,loss,loss,loss
2h,8.3,37.97500000000582,1,1.2776051038769836,6.24031349773861,1.2000435561720746,0.8172075022328038,65.19797558797232,0.8377648525135023,0.4300173404825358,-0.06690986479895535,loss,loss,loss
2h,8.3,28.700000000000728,21,1.3109766072304947,4.4525920010970115,0.8447308336581434,0.21175908221796902,13.910133843211492,0.6358320664249788,0.3559867320085397,0.37361848686823224,win,win,win
2h,8.3,33.18749999999636,2,1.0039078951234561,4.680620463663508,0.7606016406325097,0.12500000000000186,12.500000000000187,0.6954540952758247,0.4299009704236134,-0.3142088833068848,win,win,win
2h,DL,21.700000000004366,3,1.1929364061076706,4.377083765688621,0.7512238363818916,0.5773420479302954,57.73420479302954,0.6381103298009334,0.3840910673950537,-0.5853603559698591,win,win,win
2h,8.2,21.700000000004366,3,1.1929364061076706,4.377083765688621,0.7512238363818916,0.5773420479302954,57.73420479302954,0.6381103298009334,0.3840910673950537,-0.5853603559698591,win,win,win
2h,8.3,21.700000000004366,3,1.1929364061076706,4.377083765688621,0.7512238363818916,0.5773420479302954,57.73420479302954,0.6381103298009334,0.3840910673950537,-0.5853603559698591,win,win,win
2h,PFR,44.98749999999927,1,0.8951139016340658,5.383938189501577,0.8319312715095626,0.9013605442176871,65.4421768707488,0.7892662219526987,1.372736943684183,-0.5326707413674612,loss,loss,loss
2h,8.3,44.98749999999927,1,0.8951139016340658,5.383938189501577,0.8319312715095626,0.9013605442176871,65.4421768707488,0.7892662219526987,1.372736943684183,-0.5326707413674612,loss,loss,loss
2h,8.3,72.36249999999927,17,1.9497550324848203,5.3399485323936915,1.947306910815515,0.5211538461538444,52.11538461538444,0.7940007736399763,1.8612965799583048,-1.350393515735514,loss,loss,loss
2h,8.3,72.20000000000073,18,1.8066354244328446,5.4252299688779875,1.643883707642096,0.6524654832347198,48.28402366863963,0.809121918627141,1.254440306831639,-0.9927396875436072,loss,loss,loss
2h,PFR,1.2000000000007276,35,2.4010810522952317,3.3869354356549337,0.7319848896882937,0.9666011787819465,60.51080550098133,0.4978564361877554,0.22592652090247523,-0.7327661316536583,loss,loss,loss
2h,8.3,1.2000000000007276,35,2.4010810522952317,3.3869354356549337,0.7319848896882937,0.9666011787819465,60.51080550098133,0.4978564361877554,0.22592652090247523,-0.7327661316536583,loss,loss,loss
2h,PFR,65.02500000000146,5,0.60669241549031,0.6856645454680763,1.0938731998241291,0.8152727272727167,57.74545454545296,0.8491415944246131,0.21124673480781286,-0.8050359353956791,win,win,loss
2h,8.3,65.02500000000146,5,0.60669241549031,0.6856645454680763,1.0938731998241291,0.8152727272727167,57.74545454545296,0.8491415944246131,0.21124673480781286,-0.8050359353956791,win,win,loss
2h,PFR,32.3125,3,1.5490521912471853,0.9139159483180904,0.8628081510299765,0.6672268907563147,41.09243697479114,0.66023309331156,0.9137584125442411,-1.0539359062204003,loss,loss,loss
2h,PFR,41.70000000000073,5,1.2975892727204965,1.185837948419031,0.9368299828700926,0.7946069994262799,74.41193344807806,0.5678052079810636,-0.07983006132866732,1.94874016607145,win,loss,loss
2h,8.3,54.11249999999927,3,0.6565229547238374,2.2908331728452653,0.8624673395897932,0.16896918172156827,8.023379383633628,0.8101685010226928,1.1250287172066553,-0.8846830185115127,loss,loss,loss
2h,DL,57.212500000001455,2,0.7515437704322611,0.6842444593674621,0.7265437879094457,0.20942760942759964,20.942760942759964,0.7871180162568153,0.48286615818002865,-0.4766828953801568,loss,loss,loss
2h,8.3,57.212500000001455,2,0.7515437704322611,0.6842444593674621,0.7265437879094457,0.20942760942759964,20.942760942759964,0.7871180162568153,0.48286615818002865,-0.4766828953801568,loss,loss,loss
2h,8.3,58.19999999999709,3,0.611696331274978,0.8339922614620592,0.7363552256760258,0.3540322580644985,4.354838709675659,0.8267311451795439,0.5368264408149637,0.2745726421254433,loss,loss,loss
2h,PFR,59.875,4,0.5339629495096259,0.9257206525102235,0.8048528544821866,0.562807881773398,49.69211822660042,0.8487498713859453,0.22179603548735383,2.6863157615081628,loss,loss,loss
2h,PFR,91.05000000000291,3,0.5236363636363637,1.5508631322219688,0.8470327742151127,0.813278008298758,36.20331950207565,0.851821362420251,1.031141050641149,-1.2729498118445388,loss,loss,loss
2h,8.3,91.05000000000291,3,0.5236363636363637,1.5508631322219688,0.8470327742151127,0.813278008298758,36.20331950207565,0.851821362420251,1.031141050641149,-1.2729498118445388,loss,loss,loss
2h,PFR,73.39999999999782,5,0.4538181818181792,1.6116227999968449,0.8560146201149749,0.7735168797115737,23.631596197967514,0.8715785140975516,0.06689354422466653,0.4654944021143545,loss,loss,loss
2h,8.2,54.04999999999927,1,0.8272960462733554,1.2382732984040195,0.7459312010944695,0.42924086223056024,42.92408622305602,0.7774411103508941,1.4989253549303694,0.3559591799987258,loss,loss,loss
2h,8.2,49.79999999999927,2,0.4718260805807116,1.5716436864359913,0.5162912068685173,0.1891634980988438,18.91634980988438,0.8274798927613931,1.1411221220475332,-0.8085125682372344,win,loss,loss
2h,PFR,51.71249999999782,1,0.7723290742640964,1.6317844118961047,0.58576622764867,0.6555386949924275,44.84066767830236,0.7522548904767484,-0.004415920866696066,0.5834833868164189,win,win,win
2h,8.3,74.3125,4,1.7899773923499724,3.9841815805054885,0.8729942790860845,0.945841392649883,58.413926499033465,0.7098814679735569,-0.43628586704688166,0.15969804846602093,loss,loss,loss
2h,8.3,101.22499999999854,2,0.7080460116801173,2.3263340847434044,0.924810402747361,0.5233219567690688,0.0,0.8923843905793369,3.349776119110137,-0.7714899254857971,win,win,win
2h,DL,75.97500000000218,3,1.2603822241994866,1.7300921127074067,0.8314978033642818,0.06042460533479662,6.042460533479662,0.8084350467021953,1.3819854136665644,-0.8655179015986622,win,win,win
2h,8.2,75.97500000000218,3,1.2603822241994866,1.7300921127074067,0.8314978033642818,0.06042460533479662,6.042460533479662,0.8084350467021953,1.3819854136665644,-0.8655179015986622,win,win,win
2h,PFR,98.83750000000146,4,1.018711567390676,1.9526078718667395,0.82933159932417,0.7497725204731607,16.65150136487959,0.8323509337966118,-0.1946420221481393,-0.8151046671641029,win,win,win
2h,8.2,35.587500000001455,2,1.3633503460812415,2.8407359263450265,0.8117561411325325,0.11430887717876224,11.430887717876224,0.60722993745362,0.49713938648652256,0.4087706508838882,loss,loss,loss
2h,8.3,35.587500000001455,2,1.3633503460812415,2.8407359263450265,0.8117561411325325,0.11430887717876224,11.430887717876224,0.60722993745362,0.49713938648652256,0.4087706508838882,loss,loss,loss
2h,PFR,48.67499999999927,3,1.3074180241907265,2.846257443791907,0.8135065632343847,0.8842213114754199,72.8483606557383,0.6233435810452671,0.23132836295010062,-0.1189432440339805,win,loss,loss
2h,PFR,28.26249999999709,7,0.4470905993221886,3.541482712524536,0.9685319522609126,0.8617021276595772,33.61292962356782,0.8698307263766876,0.9289242385805752,1.3288919448020344,win,win,win
2h,8.3,140.45000000000073,4,0.5972972043602377,9.442476970234956,1.240492391689494,0.7165991902833972,44.47657605552272,0.9362802641232573,2.1795148228923145,-0.8732763662266689,win,win,win
2h,8.2,113.22499999999854,2,3.067938485497367,11.69001836630583,1.6072408800448312,0.28207847295864596,28.207847295864596,0.7742659345905948,3.3302782437269807,-0.6660127612005252,loss,loss,loss
2h,8.3,76.8125,3,2.6220810166799025,8.986413323817215,1.322688313425579,0.30632971185640123,30.632971185640123,0.5817029903699953,1.7410672792213866,-0.06117719844324762,loss,loss,loss
2h,PFR,93.34999999999854,4,2.545830023828433,8.874026259362946,1.3116867451362464,0.9698618668899093,86.94014231896169,0.5938672072985305,2.0300431754226134,0.08569093376063405,loss,loss,loss
2h,8.3,93.34999999999854,4,2.545830023828433,8.874026259362946,1.3116867451362464,0.9698618668899093,86.94014231896169,0.5938672072985305,2.0300431754226134,0.08569093376063405,loss,loss,loss
2h,8.2,25.474999999998545,20,2.4181096108022193,5.916893728859084,0.7101949652390981,0.16988533494267552,16.988533494267553,0.40263070814030527,0.7032925237873577,-0.011952133297417808,loss,loss,loss
2h,PFR,10.962500000001455,22,2.4308181096107977,5.533594376047996,0.7236382125261609,0.9470899470899473,71.03174603174425,0.5832527791203499,0.3883482450778297,-0.5476975615483461,loss,loss,loss
2h,8.3,10.962500000001455,22,2.4308181096107977,5.533594376047996,0.7236382125261609,0.9470899470899473,71.03174603174425,0.5832527791203499,0.3883482450778297,-0.5476975615483461,loss,loss,loss
2h,8.3,50.79999999999927,3,0.908765375942387,1.3124376128411117,0.7901316560534426,0.9548081975827716,54.49290593799323,0.7453213995118005,-0.011718750000000444,-1.0146600187673096,loss,loss,loss
2h,DL,15.674999999999272,21,2.3114110343196974,0.46955596398016686,0.35831684301764705,0.5916795069337534,59.16795069337534,0.6636149944327603,0.07692307692308553,-0.728971061920997,loss,loss,loss
2h,8.3,15.674999999999272,21,2.3114110343196974,0.46955596398016686,0.35831684301764705,0.5916795069337534,59.16795069337534,0.6636149944327603,0.07692307692308553,-0.728971061920997,loss,loss,loss
2h,8.3,21.4375,2,0.4292890752100077,0.6869733730554101,0.5522262128780091,0.38539042821159325,38.53904282115933,0.7929197994987507,0.353133693339891,0.10139719387204756,loss,loss,loss
2h,8.3,60.75000000000364,2,0.7791421791135061,2.063705155558237,0.7314635738111365,0.9810640216411315,3.516681695222186,0.8022315653298846,1.6489576942656958,-0.7658687543252375,win,loss,loss
2h,8.3,30.9375,4,1.9201030927835052,0.27109821620600716,0.8103168346566044,0.35939643347051037,35.93964334705104,0.4625788999098287,-1.2302421552596754,-1.02400721775483,win,win,loss
2h,8.3,0.6375000000007276,11,1.52899484536082,0.7630936634104362,0.9285709611895421,0.9799131378936095,97.99131378936094,0.5518836748182426,0.42680422532896944,-0.4025195584119103,win,win,loss
2h,8.3,14.049999999999272,12,1.5579896907216446,0.7435783341664445,0.9242393924489981,0.4968602825745855,49.686028257458545,0.5433858936833168,0.5432475741412812,-0.6883567591100198,win,win,loss
2h,8.3,23.75,15,1.4777706185567034,0.8307134838036448,0.6230464835887103,0.42975206611569605,0.0,0.49471249173826715,0.05169226742569588,-0.9326004310796042,win,loss,loss
2h,8.3,135.83750000000146,2,1.2509422110552741,3.4049092970260446,0.9851112194496916,0.8581058308055327,19.143916413887013,0.758752271350697,2.593745513397816,-0.4839896498151704,loss,loss,loss
2h,8.2,11.8125,2,0.5344496489498954,0.3505772749145631,0.40603126932077965,0.2882653061224715,28.826530612247147,0.6940081442699262,0.6194517440924363,-0.02971932153842237,loss,loss,loss
2h,8.3,11.8125,2,0.5344496489498954,0.3505772749145631,0.40603126932077965,0.2882653061224715,28.826530612247147,0.6940081442699262,0.6194517440924363,-0.02971932153842237,loss,loss,loss
2h,8.2,78.36250000000291,3,1.5960066555740382,0.9803964255062336,0.7655338736419792,0.14896867838044556,14.896867838044555,0.6802240298706502,1.1434493656814704,-0.8101513864437999,loss,loss,loss
2h,PFR,28.162500000002183,2,0.47085859240217043,0.0709961642873962,0.4537800156700309,0.6290322580645031,33.870967741939864,0.7846897411911414,-0.038695184675330285,-0.6964970920269558,win,win,win
2h,8.3,28.162500000002183,2,0.47085859240217043,0.0709961642873962,0.4537800156700309,0.6290322580645031,33.870967741939864,0.7846897411911414,-0.038695184675330285,-0.6964970920269558,win,win,win
2h,8.3,67.5374999999949,3,0.9124797468019721,1.606391562808676,0.6449227579214589,0.5795964125560572,53.92376681614143,0.7887188456493235,1.2218835603225564,-0.733221263914332,loss,loss,loss
2h,PFR,32.63750000000073,13,1.6082631059698853,1.1114002044420324,1.0303625076200147,0.5811965811965825,26.035502958580942,0.5529621101109488,-0.04628637879853237,-0.6291208016685599,win,win,win
2h,8.3,32.63750000000073,13,1.6082631059698853,1.1114002044420324,1.0303625076200147,0.5811965811965825,26.035502958580942,0.5529621101109488,-0.04628637879853237,-0.6291208016685599,win,win,win
2h,8.2,42.82500000000073,1,1.2589901276114208,2.34748740364143,0.8377937030961032,0.24999999999999273,24.99999999999927,0.6680408323517855,0.35185157160368963,-0.5866470568848563,loss,loss,loss
2h,8.3,45.76250000000073,2,1.116889450143925,2.295851233689192,1.0877851759005348,0.8637681159420343,51.37681159420395,0.6692887931034506,-0.39371521998928793,-0.13272876313402904,loss,loss,loss
2h,DL,45.19999999999709,3,1.2096906263533425,2.139315732204928,0.9803710032475553,0.7586355785837731,75.8635578583773,0.6167416118989991,-0.28761387011460027,-0.38939976139523963,loss,loss,loss
2h,8.3,68.98749999999927,2,1.170331581741943,2.084829085338543,0.7802414008298636,0.3927797833935123,39.277978339351236,0.7355180403839804,1.9822931269672717,-0.06588601812287787,loss,loss,loss
2h,8.3,70.77500000000146,3,1.0864749070802158,2.1544994243083133,0.7640840563859373,0.618368962787007,43.70546318289869,0.7544687189672291,1.6777020337949589,-0.6041784073487894,loss,loss,loss
2h,8.3,23.94999999999709,1,0.37941134421590156,2.1518368482296357,0.33685680221543335,0.8407960199004642,82.2139303482554,0.7580079494973095,0.5275034217437913,0.6226313932156591,loss,loss,loss
2h,PFR,12.775000000001455,5,0.42156816023989063,1.9260353243667265,0.36424124908558525,0.908038976857478,46.28501827040174,0.7041420118343173,-0.036799746817739454,0.18632411712872285,win,win,win
2h,8.2,136.51250000000073,1,1.0292805922138564,5.089488464290083,0.9599724657684945,0.025083612040133575,2.5083612040133576,0.8103894423599416,0.9875481501388395,-0.017913846157235645,loss,loss,loss
2h,8.3,136.51250000000073,1,1.0292805922138564,5.089488464290083,0.9599724657684945,0.025083612040133575,2.5083612040133576,0.8103894423599416,0.9875481501388395,-0.017913846157235645,loss,loss,loss
2h,8.2,9.787500000002183,1,0.9024772408649752,1.1442413010836456,0.6658227691073533,0.07635206786851308,7.635206786851308,0.6626005361930285,0.4236672286495047,-1.2404212342697754,win,win,win
2h,8.3,9.787500000002183,1,0.9024772408649752,1.1442413010836456,0.6658227691073533,0.07635206786851308,7.635206786851308,0.6626005361930285,0.4236672286495047,-1.2404212342697754,win,win,win
2h,DL,27.325000000000728,2,0.9498062022452625,1.0469885414086786,0.616987718164189,0.020092735703234277,2.009273570323428,0.6449061662198372,0.0699130976573592,-1.4610809017542958,loss,loss,loss
2h,8.2,27.325000000000728,2,0.9498062022452625,1.0469885414086786,0.616987718164189,0.020092735703234277,2.009273570323428,0.6449061662198372,0.0699130976573592,-1.4610809017542958,win,win,win
2h,8.2,98.77500000000146,2,0.8514893920994409,2.673792044478805,0.714681973597809,0.5034272658034952,50.34272658034952,0.8051650866296161,2.2837309044281717,1.8083419185136242,win,win,win
2h,8.3,98.77500000000146,2,0.8514893920994409,2.673792044478805,0.714681973597809,0.5034272658034952,50.34272658034952,0.8051650866296161,2.2837309044281717,1.8083419185136242,win,win,win
2h,8.2,72.45000000000073,6,7.407903549899529,4.584903339038323,1.775027422893276,0.37814590633959916,37.81459063395992,0.4055166627336851,1.0166108219861636,-0.553228059063949,win,win,win
2h,8.3,47.712500000001455,21,1.0106933425319076,3.5150645494721315,0.7100045300902524,0.9751243781094524,8.789386401325599,0.7260765550239234,0.8207030783391911,-1.0980406400856964,loss,loss,loss
2h,DL,32.224999999998545,22,1.1986892031735081,3.2292593726369425,0.7298594745570386,0.41920731707317227,41.92073170731723,0.6608851674641149,-0.0593171548701088,-0.5408865956876621,win,win,win
2h,DL,107.71250000000146,3,2.433201058201056,5.322833903609521,1.2618542444804461,0.7262733602052022,72.62733602052022,0.647588486038604,0.9432574370905167,-0.4532855765956556,win,win,win
2h,8.3,107.71250000000146,3,2.433201058201056,5.322833903609521,1.2618542444804461,0.7262733602052022,72.62733602052022,0.647588486038604,0.9432574370905167,-0.4532855765956556,win,win,win
2h,8.3,20.5,13,1.581349206349209,4.940319464180914,0.7863147678279834,0.6491782553729473,64.91782553729473,0.7153571428571425,0.5768626377525621,-0.36997658908679026,win,win,win
2h,8.3,50.93750000000364,1,1.317331752930326,5.093042822261836,0.6886688626918644,0.2524816573154973,25.248165731549733,0.668544445364925,0.5950742752042437,-0.2486006310834992,loss,loss,loss
2h,8.2,86.57500000000073,0,1.5486739942816135,4.831614869348779,1.1104617867128548,0.16189311910583473,16.189311910583474,0.6515140512671568,2.5803197659757027,1.143035981267475,win,win,win
2h,DL,69.625,1,1.7019601262432242,4.567732163879097,1.1191345390830605,0.3347708894878726,33.47708894878726,0.6170212765957459,1.5973183463135587,0.608290945652928,win,win,win
2h,PFR,76.75,0,0.27621847990734244,7.00743667299189,1.3884963384925095,0.9076890354142267,51.04753801978076,0.9521420301042053,2.879804598757718,1.295972276965785,win,win,win
2h,8.2,413.93749999999636,3,5.694114505388129,14.537713201061505,2.703538055460044,0.11425296140619501,11.425296140619501,0.6725533480500369,8.184417441029312,0.33146139590751433,win,win,loss
2h,8.3,413.93749999999636,3,5.694114505388129,14.537713201061505,2.703538055460044,0.11425296140619501,11.425296140619501,0.6725533480500369,8.184417441029312,0.33146139590751433,win,win,loss
2h,PFR,395.2125000000051,4,5.350854256260184,14.684363988827261,2.642700539002758,0.7598531211750341,45.77723378212974,0.6922929263844901,7.612899961098973,-0.010594995495867465,win,win,loss
2h,8.3,91.03749999999854,22,3.386426477215201,12.095299723892875,1.6049217683157553,0.8628556092324242,65.05636070853527,0.7790722082283793,1.8476976356156083,-1.0012644950186467,loss,loss,loss
2h,DL,37.28750000000582,1,1.134534082353631,3.497416615243989,0.7624623737528002,0.7278025368529234,72.78025368529234,0.6661269706007644,0.2166230289652349,0.18445308979690955,win,win,win
2h,8.2,50.82499999999709,2,0.9412745887495769,1.8145057745023179,0.5562539374707854,0.158230221222338,15.823022122233802,0.6113288208051258,0.5021504058635662,0.4595659448699893,loss,loss,loss
2h,8.3,50.82499999999709,2,0.9412745887495769,1.8145057745023179,0.5562539374707854,0.158230221222338,15.823022122233802,0.6113288208051258,0.5021504058635662,0.4595659448699893,loss,loss,loss
2h,8.2,73.45000000000437,1,2.218401117811929,2.5233191233923473,1.118699881210425,0.11361683848797599,11.361683848797599,0.5842790213430512,1.8371025276795017,-0.06707909046766573,loss,loss,loss
2h,8.3,73.45000000000437,1,2.218401117811929,2.5233191233923473,1.118699881210425,0.11361683848797599,11.361683848797599,0.5842790213430512,1.8371025276795017,-0.06707909046766573,loss,loss,loss
2h,PFR,122.96250000000146,2,1.9953387464617056,2.711184910067924,1.1568478346254205,0.7502451781627947,48.774109186009696,0.6260801665799047,-0.3631824497588143,-0.39877710261467053,loss,loss,loss
2h,PFR,22.325000000004366,25,3.4556611452016583,0.587118032217445,0.7818219260346843,1.0,69.99454446263005,0.6503705228489115,0.6860169012778972,-1.3179623482339835,win,win,win
2h,8.3,22.325000000004366,25,3.4556611452016583,0.587118032217445,0.7818219260346843,1.0,69.99454446263005,0.6503705228489115,0.6860169012778972,-1.3179623482339835,win,win,win
2h,8.3,58.19999999999709,2,0.4485777114895327,1.4563690656630852,0.5777170571316494,0.8677626876340256,85.27519656897904,0.8450938232994534,1.0903552132428995,-0.7451168905624902,loss,loss,loss
2h,8.3,47.799999999995634,4,0.6517819997226542,1.2102393210902158,0.5235116300648063,0.42879999999998836,42.87999999999884,0.7332947307469567,0.08353694870602002,-0.6302855661198141,loss,loss,loss
2h,PFR,10.474999999998545,10,0.9868374625631403,0.8190993137483669,0.9349918484757281,0.8693863558450283,58.930407953376374,0.665870209308989,-0.17956846652514846,-0.18578204957436825,loss,loss,loss
2h,8.3,81.86250000000291,3,1.7515382687863643,1.0627796087765677,0.7913275007661458,0.30728824688116885,30.728824688116884,0.5488705629257808,1.2437454094748501,-0.9268571272587274,loss,loss,loss
2h,DL,62.112499999995634,4,1.782164434668816,1.0072587093578107,0.7750519056784622,0.30847457627118646,30.847457627118647,0.5409824309788465,-0.5449645054158014,-0.9636731981599751,loss,loss,loss
2h,8.3,62.112499999995634,4,1.782164434668816,1.0072587093578107,0.7750519056784622,0.30847457627118646,30.847457627118647,0.5409824309788465,-0.5449645054158014,-0.9636731981599751,loss,loss,loss
2h,8.3,48.41250000000582,0,1.4473029045643073,1.906295138185469,0.8512251611547654,0.08033046229566576,1.2480224995602964,0.6785253456221216,0.5821471121324917,1.5197861462697635,win,win,win
2h,8.3,20.150000000001455,12,2.8999772253097564,4.60410339682385,1.4765017957037896,0.7314380347778026,41.37455147667686,0.6099707777347457,0.8504691446640456,-0.334747923119747,loss,loss,loss
2h,PFR,62.950000000004366,15,2.4005047080782087,4.863275475777999,0.9953518063046982,0.6420070762303148,54.647796719202525,0.6771467802696901,0.49704977775621995,-0.691518163279552,loss,loss,loss
2h,PFR,14.69999999999709,38,2.7913393350314077,2.6353514234335984,0.5579407397148547,0.32159904534607353,17.004773269689885,0.7651526006591186,0.11944016802509783,-0.9060110422061212,loss,loss,loss
