symbol,filter_cfg,exit_profile,setup,signal_ts,fill_ts,entry,stop,risk,use_8_80,use_9,use_20_200,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-25 16:00:00+00:00,2020-12-25 20:00:00+00:00,1.4456470000000001,1.335453,0.11019400000000013,False,False,False,False,False,False,stop,-1.0,2020-12-26 08:00:00+00:00,False,stop,-1.0,2020-12-26 08:00:00+00:00,False,stop,-1.0,2020-12-26 08:00:00+00:00,False,stop,-1.0,2020-12-26 08:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-29 16:00:00+00:00,2020-12-29 20:00:00+00:00,1.664447,1.4836529999999999,0.18079400000000012,False,False,False,False,False,False,stop,-1.0,2020-12-31 00:00:00+00:00,False,stop,-1.0,2020-12-31 00:00:00+00:00,False,stop,-1.0,2020-12-31 00:00:00+00:00,False,stop,-1.0,2020-12-31 00:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-30 12:00:00+00:00,2020-12-30 16:00:00+00:00,1.6049470000000001,1.5139529999999999,0.09099400000000024,False,False,False,False,False,False,stop,-1.0,2020-12-30 20:00:00+00:00,False,stop,-1.0,2020-12-30 20:00:00+00:00,False,stop,-1.0,2020-12-30 20:00:00+00:00,False,stop,-1.0,2020-12-30 20:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-02 12:00:00+00:00,2021-01-02 16:00:00+00:00,1.852147,1.696653,0.15549400000000002,False,False,False,False,False,True,target,1.0,2021-01-03 04:00:00+00:00,True,target,1.5,2021-01-03 04:00:00+00:00,True,target,2.0,2021-01-03 08:00:00+00:00,True,target,3.0,2021-01-03 08:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-05 04:00:00+00:00,2021-01-05 08:00:00+00:00,2.261547,2.0391529999999998,0.22239400000000042,False,False,False,False,False,False,stop,-1.0,2021-01-06 00:00:00+00:00,False,stop,-1.0,2021-01-06 00:00:00+00:00,False,stop,-1.0,2021-01-06 00:00:00+00:00,False,stop,-1.0,2021-01-06 00:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-06 04:00:00+00:00,2021-01-06 08:00:00+00:00,2.0448470000000003,1.894853,0.1499940000000004,False,False,False,False,False,False,stop,-1.0,2021-01-06 16:00:00+00:00,False,stop,-1.0,2021-01-06 16:00:00+00:00,False,stop,-1.0,2021-01-06 16:00:00+00:00,False,stop,-1.0,2021-01-06 16:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-06 20:00:00+00:00,2021-01-07 00:00:00+00:00,1.9473470000000002,1.6637529999999998,0.28359400000000035,False,False,False,False,False,True,target,1.0,2021-01-07 00:00:00+00:00,True,target,1.5,2021-01-07 00:00:00+00:00,True,target,2.0,2021-01-07 12:00:00+00:00,True,target,3.0,2021-01-08 08:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-09 16:00:00+00:00,2021-01-09 20:00:00+00:00,3.672447,2.913853,0.758594,False,False,False,False,False,False,stop,-1.0,2021-01-11 04:00:00+00:00,False,stop,-1.0,2021-01-11 04:00:00+00:00,False,stop,-1.0,2021-01-11 04:00:00+00:00,False,stop,-1.0,2021-01-11 04:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-10 20:00:00+00:00,2021-01-11 00:00:00+00:00,3.516547,3.165753,0.35079400000000005,False,False,False,False,False,False,stop,-1.0,2021-01-11 00:00:00+00:00,False,stop,-1.0,2021-01-11 00:00:00+00:00,False,stop,-1.0,2021-01-11 00:00:00+00:00,False,stop,-1.0,2021-01-11 00:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-11 16:00:00+00:00,2021-01-11 20:00:00+00:00,2.909047,2.5816529999999998,0.3273940000000004,False,False,False,False,False,True,target,1.0,2021-01-12 00:00:00+00:00,True,target,1.5,2021-01-12 04:00:00+00:00,True,target,2.0,2021-01-12 16:00:00+00:00,True,target,3.0,2021-01-17 16:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-15 16:00:00+00:00,2021-01-15 20:00:00+00:00,3.216247,2.974853,0.2413940000000001,False,False,False,False,False,True,target,1.0,2021-01-16 04:00:00+00:00,True,target,1.5,2021-01-16 16:00:00+00:00,True,target,2.0,2021-01-16 20:00:00+00:00,True,target,3.0,2021-01-17 16:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-17 08:00:00+00:00,2021-01-17 12:00:00+00:00,3.6054470000000003,3.294053,0.3113940000000004,False,False,False,False,False,True,target,1.0,2021-01-17 16:00:00+00:00,True,target,1.5,2021-01-18 08:00:00+00:00,False,stop,-1.0,2021-01-21 12:00:00+00:00,False,stop,-1.0,2021-01-21 12:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-20 12:00:00+00:00,2021-01-20 16:00:00+00:00,3.635847,3.306953,0.328894,False,False,False,False,False,False,stop,-1.0,2021-01-21 12:00:00+00:00,False,stop,-1.0,2021-01-21 12:00:00+00:00,False,stop,-1.0,2021-01-21 12:00:00+00:00,False,stop,-1.0,2021-01-21 12:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-22 00:00:00+00:00,2021-01-22 04:00:00+00:00,3.177347,2.494053,0.6832940000000001,False,False,False,False,False,True,target,1.0,2021-01-25 16:00:00+00:00,False,timeout_loss,-1.0,2021-01-30 08:00:00+00:00,False,timeout_loss,-1.0,2021-01-30 08:00:00+00:00,False,timeout_loss,-1.0,2021-01-30 08:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-23 00:00:00+00:00,2021-01-23 04:00:00+00:00,3.4501470000000003,3.274753,0.17539400000000027,False,False,False,False,False,True,target,1.0,2021-01-24 04:00:00+00:00,True,target,1.5,2021-01-24 04:00:00+00:00,True,target,2.0,2021-01-24 08:00:00+00:00,True,target,3.0,2021-01-25 16:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-25 08:00:00+00:00,2021-01-25 12:00:00+00:00,3.625247,3.427553,0.19769399999999981,False,False,False,False,False,True,target,1.0,2021-01-25 16:00:00+00:00,True,target,1.5,2021-01-25 16:00:00+00:00,True,target,2.0,2021-01-26 08:00:00+00:00,True,target,3.0,2021-01-30 20:00:00+00:00
